aod,lst,soil_moisture,pm10,pm25,O3,NDVI,elevation,surface_pressure
1.269,29.67,0.2388955354690551,82.0,140.0,0.1314102709293335,0.2198354424999999,1317,83926.58984375
1.249,29.61,0.2317460626363754,72.0,143.0,0.1307554202601796,0.2205939862499999,1317,83890.3359375
0.562,28.51,0.3135411739349365,51.0,96.0,0.125783440793348,0.22514524875,1317,83681.37109375
0.993,23.71,0.3389636874198913,58.0,87.0,0.1275562938022071,0.2259037924999999,1317,83638.10546875
0.485,26.97,0.2997286021709442,50.0,84.0,0.1281374726807773,0.2371401122499999,1317,83999.640625
0.289,34.41,0.2784945666790008,53.0,84.0,0.1230077371000286,0.238528574,1317,83967.2421875
0.337,33.89,0.2553201913833618,74.0,100.0,0.1238963475937524,0.2413054975,1317,83600.5703125
0.506,33.89,0.2553201913833618,74.0,100.0,0.1238963475937524,0.2413054975,1317,83600.5703125
0.325,35.99,0.2534479796886444,73.0,103.0,0.1318929791449884,0.2426939592499999,1317,83570.8515625
0.517,35.99,0.2534479796886444,73.0,103.0,0.1318929791449884,0.2426939592499999,1317,83570.8515625
0.448,29.11,0.2200405299663543,69.0,94.0,0.1371559649707256,0.244082421,1317,83701.2109375
0.239,37.19,0.226460114121437,67.0,95.0,0.133694910316476,0.24547088275,1317,83749.3671875
0.484,37.19,0.226460114121437,67.0,95.0,0.133694910316476,0.24547088275,1317,83749.3671875
0.565,33.47,0.2108410894870758,58.0,107.0,0.1280599071488896,0.2482478062499999,1317,83620.87109375
0.335,36.45,0.1946604698896408,65.0,97.0,0.1272950694074383,0.2524131914999999,1317,83351.75
0.418,31.73,0.3121523559093475,28.0,80.0,0.1240989342332298,0.26490934725,1317,83415.7578125
0.494,31.19,0.4133133292198181,23.0,62.0,0.1223054677248407,0.3421780715625,1317,83579.68359375
0.259,30.97,0.3929625749588012,13.0,50.0,0.122563429176712,0.35958303875,1317,83583.94921875
0.224,25.21,0.328901082277298,39.0,97.0,0.1218045652906626,0.2620459225,1317,84384.37109375
0.248,25.21,0.328901082277298,39.0,97.0,0.1218045652906626,0.2620459225,1317,84384.37109375
0.212,26.03,0.3268384337425232,49.0,77.0,0.1233276089201997,0.260570755,1317,84471.08203125
0.188,26.03,0.3268384337425232,49.0,77.0,0.1233276089201997,0.260570755,1317,84471.08203125
0.182,24.47,0.332801878452301,39.0,83.0,0.1181404665113255,0.25762042,1317,84282.34375
0.121,24.47,0.332801878452301,39.0,83.0,0.1181404665113255,0.25762042,1317,84282.34375
0.306,24.07,0.3287494480609894,47.0,85.0,0.1205183385366114,0.2561452525,1317,84091.125
0.329,24.07,0.3287494480609894,47.0,85.0,0.1205183385366114,0.2561452525,1317,84091.125
0.257,23.81,0.3195309937000274,64.0,118.0,0.1184821799396915,0.2531949175,1317,84228.8359375
0.332,23.81,0.3195309937000274,64.0,118.0,0.1184821799396915,0.2531949175,1317,84228.8359375
0.514,22.69,0.3180299699306488,58.0,149.0,0.1226278319955715,0.25171975,1317,84356.7421875
0.483,23.01,0.3210953772068023,47.0,136.0,0.1226949617267879,0.2502445825,1317,84297.6953125
0.383,23.01,0.3210953772068023,47.0,136.0,0.1226949617267879,0.2502445825,1317,84297.6953125
0.277,23.43,0.3159161508083343,52.0,105.0,0.1228579208255604,0.248769415,1317,84174.75
0.166,23.43,0.3159161508083343,52.0,105.0,0.1228579208255604,0.248769415,1317,84174.75
0.243,22.29,0.3104940056800842,55.0,111.0,0.1208125503510148,0.2472942475,1317,84189.55078125
0.227,22.29,0.3104940056800842,55.0,111.0,0.1208125503510148,0.2472942475,1317,84189.55078125
0.372,22.47,0.3089480102062225,56.0,124.0,0.1201944067163816,0.24581908,1317,84365.73046875
0.263,22.47,0.3089480102062225,56.0,124.0,0.1201944067163816,0.24581908,1317,84365.73046875
0.521,21.75,0.3127399981021881,52.0,126.0,0.122573127515768,0.242868745,1317,84427.8984375
0.452,21.75,0.3127399981021881,52.0,126.0,0.122573127515768,0.242868745,1317,84427.8984375
0.398,22.67,0.3055868744850158,45.0,120.0,0.1207668916286884,0.2413935775,1317,84513.59765625
0.358,22.67,0.3055868744850158,45.0,120.0,0.1207668916286884,0.2413935775,1317,84513.59765625
0.34,22.57,0.3051894903182983,39.0,94.0,0.1226643413879338,0.23795607875,1317,84450.75
0.219,22.57,0.3051894903182983,39.0,94.0,0.1226643413879338,0.23795607875,1317,84450.75
0.216,23.03,0.3027438819408417,36.0,87.0,0.12063969512721,0.2359937475,1317,84578.41015625
0.21,23.03,0.3027438819408417,36.0,87.0,0.12063969512721,0.2359937475,1317,84578.41015625
0.148,23.07,0.3026359677314758,32.0,80.0,0.1222267001866777,0.2340314162499999,1317,84459.3046875
0.16,23.07,0.3026359677314758,32.0,80.0,0.1222267001866777,0.2340314162499999,1317,84459.3046875
0.164,21.61,0.2933149039745331,38.0,74.0,0.1176641359925608,0.232069085,1317,84368.83984375
0.263,22.11,0.2963640391826629,42.0,82.0,0.1194965369251597,0.23010675375,1317,84548.60546875
0.264,22.11,0.2963640391826629,42.0,82.0,0.1194965369251597,0.23010675375,1317,84548.60546875
0.218,22.47,0.295768529176712,43.0,91.0,0.1168620213866103,0.2281444225,1317,84372.234375
0.244,21.75,0.2914489507675171,45.0,100.0,0.1197636610466011,0.22618209125,1317,84145.109375
0.201,21.75,0.2914489507675171,45.0,100.0,0.1197636610466011,0.22618209125,1317,84145.109375
0.31,21.11,0.2870549857616424,52.0,109.0,0.1231616958975654,0.2222574287499999,1317,84130.296875
0.292,21.11,0.2870549857616424,52.0,109.0,0.1231616958975654,0.2222574287499999,1317,84130.296875
0.363,21.75,0.2945568859577179,51.0,112.0,0.1189043149352468,0.21833276625,1317,84413.01171875
0.275,19.31,0.2840829789638519,53.0,117.0,0.1166545301676184,0.21440810375,1317,84447.3671875
0.239,21.55,0.2936897873878479,60.0,100.0,0.12650585240729,0.21048344125,1317,84267.14453125
0.025,21.55,0.2936897873878479,60.0,100.0,0.12650585240729,0.21048344125,1317,84267.14453125
0.249,20.37,0.272613376379013,49.0,118.0,0.1235830458783038,0.20655877875,1317,84332.8671875
0.235,20.37,0.272613376379013,49.0,118.0,0.1235830458783038,0.20655877875,1317,84332.8671875
0.243,20.53,0.2691744565963745,54.0,106.0,0.1247772425412992,0.2045964475,1317,84323.4921875
0.162,20.53,0.2691744565963745,54.0,106.0,0.1247772425412992,0.2045964475,1317,84323.4921875
0.439,18.47,0.2655668556690216,55.0,125.0,0.122700296342321,0.19086012875,1317,84074.765625
0.351,17.67,0.2663749754428863,55.0,130.0,0.1237256552301746,0.18693546625,1317,84102.27734375
0.442,17.41,0.2660363018512726,50.0,125.0,0.1341775059699862,0.184973135,1317,83964.15625
0.344,17.07,0.2644258141517639,61.0,131.0,0.1328748762608488,0.1810484725,1317,84125.34375
0.274,17.07,0.2644258141517639,61.0,131.0,0.1328748762608488,0.1810484725,1317,84125.34375
0.389,16.91,0.2584768831729889,60.0,143.0,0.1196685358882773,0.17712381,1317,84100.6328125
0.355,17.95,0.2424116730690002,71.0,137.0,0.1127914256148094,0.17712381,1317,84175.4140625
0.397,17.95,0.2424116730690002,71.0,137.0,0.1127914256148094,0.17712381,1317,84175.4140625
0.316,17.35,0.2468622326850891,58.0,137.0,0.1118412315845016,0.17712381,1317,84180.3359375
0.41,16.13,0.2395205497741699,72.0,131.0,0.1145443765318305,0.17712381,1317,84299.35546875
0.28,16.41,0.2459706962108612,64.0,145.0,0.1166535389114735,0.17712381,1317,84283.90234375
0.273,16.91,0.2361962795257568,59.0,141.0,0.1259158626091091,0.17712381,1317,84620.41796875
0.221,16.91,0.2361962795257568,59.0,141.0,0.1259158626091091,0.17712381,1317,84620.41796875
0.359,17.13,0.2250385731458664,56.0,134.0,0.1203939542175167,0.17712381,1317,84461.16796875
0.362,17.13,0.2250385731458664,56.0,134.0,0.1203939542175167,0.17712381,1317,84461.16796875
0.287,17.15,0.2343547344207763,50.0,128.0,0.1196314170956477,0.17712381,1317,84590.97265625
0.401,34.75,0.4113602042198181,19.0,58.0,0.1227621585131099,0.116697819375,1312,83579.68359375
0.216,33.75,0.3947936296463012,11.0,49.0,0.1225634291768481,0.09831100375,1312,83583.94921875
0.307,28.87,0.404488205909729,12.0,39.0,0.1235271170734836,0.097676975625,1312,83751.37109375
0.344,32.91,0.371040791273117,23.0,61.0,0.123989259196223,0.089176774375,1312,83870.796875
0.328,29.21,0.4023292362689972,7.0,26.0,0.1190978139639719,0.0873719249999999,1312,83707.33984375
0.343,29.21,0.4023292362689972,7.0,26.0,0.1190978139639719,0.0873719249999999,1312,83707.33984375
0.525,28.27,0.3849685192108154,37.0,69.0,0.1210502758621657,0.0865984181249999,1312,83914.81640625
0.873,28.17,0.3812650740146637,46.0,103.0,0.1183864176274159,0.0863405825,1312,83999.90625
0.375,29.15,0.3653161823749542,35.0,98.0,0.1222374271378875,0.0848115259374999,1312,84201.5390625
0.499,28.57,0.3613283932209015,41.0,93.0,0.122360438108387,0.0843138118749999,1312,84021.24609375
0.39,25.21,0.3868631720542907,27.0,74.0,0.1219201116875166,0.08331838375,1312,84225.59375
0.256,28.13,0.3660192787647247,28.0,80.0,0.1208877488971533,0.082322955625,1312,84303.60546875
0.333,26.59,0.3589681386947632,23.0,78.0,0.1200730875135293,0.0818252415625,1312,84293.29296875
0.249,26.59,0.3589681386947632,23.0,78.0,0.1200730875135293,0.0818252415625,1312,84293.29296875
0.302,26.81,0.3585246503353119,28.0,69.0,0.1183495372534611,0.0813275275,1312,84406.52734375
0.23,27.87,0.3523515164852142,25.0,80.0,0.1203227564692362,0.0808298134375,1312,84380.3671875
0.179,27.87,0.3523515164852142,25.0,80.0,0.1203227564692362,0.0808298134375,1312,84380.3671875
0.215,28.09,0.3402115702629089,20.0,66.0,0.1226268998472808,0.0798343853124999,1312,84258.140625
0.136,28.09,0.3402115702629089,20.0,66.0,0.1226268998472808,0.0798343853124999,1312,84258.140625
0.204,26.97,0.335118681192398,20.0,62.0,0.1229499951005772,0.0793366712499999,1312,84282.30859375
0.209,28.59,0.34035125374794,22.0,61.0,0.1195154488086566,0.0788389571875,1312,84255.140625
0.283,26.93,0.3365998268127441,26.0,67.0,0.1182249858974858,0.078341243125,1312,84235.48046875
0.323,26.93,0.3365998268127441,26.0,67.0,0.1182249858974858,0.078341243125,1312,84235.48046875
0.279,25.93,0.3340438604354858,33.0,74.0,0.1164769124821406,0.0778435290625,1312,84289.671875
0.241,25.93,0.3340438604354858,33.0,74.0,0.1164769124821406,0.0778435290625,1312,84289.671875
0.219,26.35,0.330487996339798,32.0,96.0,0.1213276460768003,0.0768481009375,1312,84384.37109375
0.227,26.35,0.330487996339798,32.0,96.0,0.1213276460768003,0.0768481009375,1312,84384.37109375
0.207,28.39,0.3289136290550232,36.0,85.0,0.1221608966589379,0.076350386875,1312,84471.08203125
0.215,28.39,0.3289136290550232,36.0,85.0,0.1221608966589379,0.076350386875,1312,84471.08203125
0.175,25.73,0.3359405696392059,29.0,85.0,0.1183069953382637,0.07535495875,1312,84282.34375
0.111,25.73,0.3359405696392059,29.0,85.0,0.1183069953382637,0.07535495875,1312,84282.34375
0.232,25.97,0.3309026658535003,32.0,81.0,0.1208487376571103,0.0748572446875,1312,84091.125
0.232,25.59,0.3224224150180816,52.0,120.0,0.1184821799396915,0.0738618165625,1312,84228.8359375
0.53,23.97,0.3204014003276825,44.0,140.0,0.1226278319954353,0.0733641025,1312,84356.7421875
0.47,24.37,0.3238328695297241,37.0,119.0,0.1216892898082597,0.0728663884375,1312,84297.6953125
0.348,24.37,0.3238328695297241,37.0,119.0,0.1216892898082597,0.0728663884375,1312,84297.6953125
0.294,24.17,0.3198371529579162,36.0,103.0,0.1236544251441432,0.072368674375,1312,84174.75
0.15,24.17,0.3198371529579162,36.0,103.0,0.1236544251441432,0.072368674375,1312,84174.75
0.222,23.15,0.3142721354961395,49.0,97.0,0.1213942617177396,0.0718709603125,1312,84189.55078125
0.216,23.15,0.3142721354961395,49.0,97.0,0.1213942617177396,0.0718709603125,1312,84189.55078125
0.36,23.37,0.3115120530128479,53.0,130.0,0.1204162985085931,0.07137324625,1312,84365.73046875
0.285,23.37,0.3115120530128479,53.0,130.0,0.1204162985085931,0.07137324625,1312,84365.73046875
0.58,21.83,0.3124457895755768,41.0,138.0,0.1204749122261438,0.0708755321875,1312,84402.28125
0.523,22.81,0.314732164144516,40.0,114.0,0.1227556316691353,0.070377818125,1312,84427.8984375
0.498,22.81,0.314732164144516,40.0,114.0,0.1227556316691353,0.070377818125,1312,84427.8984375
0.388,23.89,0.3087067306041717,35.0,112.0,0.1211252361535513,0.0698801040625,1312,84513.59765625
0.341,23.89,0.3087067306041717,35.0,112.0,0.1211252361535513,0.0698801040625,1312,84513.59765625
0.283,23.73,0.3091996014118194,26.0,82.0,0.123310431838071,0.0695847734375,1312,84450.75
0.197,23.73,0.3091996014118194,26.0,82.0,0.123310431838071,0.0695847734375,1312,84450.75
0.217,23.53,0.3068553507328033,29.0,77.0,0.1212573604732615,0.069787156875,1312,84578.41015625
0.222,23.53,0.3068553507328033,29.0,77.0,0.1212573604732615,0.069787156875,1312,84578.41015625
0.185,24.47,0.3067317306995392,21.0,82.0,0.1227719783782821,0.0699895403125,1312,84459.3046875
0.146,24.47,0.3067317306995392,21.0,82.0,0.1227719783782821,0.0699895403125,1312,84459.3046875
0.165,22.95,0.2983976900577545,27.0,62.0,0.1185450777410486,0.07019192375,1312,84368.83984375
0.261,23.27,0.3010105788707733,28.0,78.0,0.1188683062791796,0.0703943071875,1312,84548.60546875
0.27,23.27,0.3010105788707733,28.0,78.0,0.1188683062791796,0.0703943071875,1312,84548.60546875
0.207,23.31,0.3007380068302154,34.0,82.0,0.1168620213866985,0.070596690625,1312,84372.234375
0.231,21.75,0.2952835857868194,31.0,92.0,0.1194740086793394,0.0707990740625,1312,84145.109375
0.195,21.75,0.2952835857868194,31.0,92.0,0.1194740086793394,0.0707990740625,1312,84145.109375
0.321,22.13,0.2925712168216705,39.0,103.0,0.1242253983101363,0.0712038409375,1312,84130.296875
0.305,22.13,0.2925712168216705,39.0,103.0,0.1242253983101363,0.0712038409375,1312,84130.296875
0.387,22.41,0.2986147999763489,38.0,102.0,0.1194445676088104,0.0716086078125,1312,84413.01171875
0.31,22.41,0.2986147999763489,38.0,102.0,0.1194445676088104,0.0716086078125,1312,84413.01171875
0.202,21.63,0.2896711528301239,37.0,99.0,0.1166545301676184,0.0720133746874999,1312,84447.3671875
0.259,22.49,0.2976346313953399,47.0,96.0,0.1255535183799699,0.0724181415625,1312,84267.14453125
0.064,22.49,0.2976346313953399,47.0,96.0,0.1255535183799699,0.0724181415625,1312,84267.14453125
0.239,21.41,0.2766235768795013,39.0,90.0,0.1247772425412992,0.073025291875,1312,84323.4921875
0.154,21.41,0.2766235768795013,39.0,90.0,0.1247772425412992,0.073025291875,1312,84323.4921875
0.476,18.85,0.2750559151172638,39.0,110.0,0.1208242475985969,0.0744419759375,1312,84074.765625
0.373,18.85,0.2750559151172638,39.0,110.0,0.1208242475985969,0.0744419759375,1312,84074.765625
0.36,15.91,0.2791959941387176,40.0,106.0,0.1222531720996689,0.074644359375,1312,83886.03125
0.39,18.63,0.2752238810062408,39.0,110.0,0.1233815923332208,0.0748467428124999,1312,84102.27734375
0.395,18.01,0.274396151304245,36.0,108.0,0.1340990093997967,0.07504912625,1312,83964.15625
0.323,17.31,0.2758904695510864,53.0,124.0,0.1332212984561356,0.0754538931249999,1312,84125.34375
0.264,17.31,0.2758904695510864,53.0,124.0,0.1332212984561356,0.0754538931249999,1312,84125.34375
0.418,17.43,0.2679726779460907,44.0,128.0,0.1189031079412324,0.07585866,1312,84100.6328125
0.334,18.85,0.2515137493610382,41.0,119.0,0.1133598163723466,0.07585866,1312,84175.4140625
0.409,18.85,0.2515137493610382,41.0,119.0,0.1133598163723466,0.07585866,1312,84175.4140625
0.352,18.17,0.2570399343967438,40.0,111.0,0.1118412315845016,0.07585866,1312,84180.3359375
0.403,16.89,0.2478950023651123,50.0,109.0,0.1144091561437033,0.07585866,1312,84299.35546875
0.346,16.89,0.2478950023651123,50.0,109.0,0.1144091561437033,0.07585866,1312,84299.35546875
0.306,16.29,0.2549270391464233,45.0,130.0,0.1165063455701623,0.07585866,1312,84283.90234375
0.282,10.65,0.2510273456573486,50.0,119.0,0.1158516188561512,0.07585866,1312,84338.03125
0.27,17.27,0.2469180673360824,43.0,125.0,0.1262947351330795,0.07585866,1312,84620.41796875
0.226,17.27,0.2469180673360824,43.0,125.0,0.1262947351330795,0.07585866,1312,84620.41796875
0.352,17.19,0.2365414351224899,43.0,128.0,0.1199887543916568,0.07585866,1312,84461.16796875
0.351,17.19,0.2365414351224899,43.0,128.0,0.1199887543916568,0.07585866,1312,84461.16796875
0.33,17.13,0.2457515001296997,34.0,115.0,0.1196314170956477,0.07585866,1312,84590.97265625
0.415,15.93,0.2903683185577392,45.0,109.0,0.1275924818026966,0.030676553,1311,84335.05078125
0.36,15.51,0.3236403167247772,12.0,28.0,0.1245667114853332,0.030676553,1311,84204.79296875
0.192,12.93,0.303214967250824,14.0,35.0,0.1226823553442381,0.030676553,1311,84268.27734375
0.092,12.93,0.303214967250824,14.0,35.0,0.1226823553442381,0.030676553,1311,84268.27734375
0.245,17.15,0.2934372723102569,19.0,42.0,0.1240193532224908,0.030676553,1311,84231.7265625
0.118,18.51,0.2820938527584076,36.0,97.0,0.1253188103436893,0.030676553,1311,84132.0078125
0.163,18.51,0.2820938527584076,36.0,97.0,0.1253188103436893,0.030676553,1311,84132.0078125
0.438,15.93,0.2779416143894195,36.0,71.0,0.1204796954989833,0.03143961425,1311,84092.0234375
0.434,15.93,0.2779416143894195,36.0,71.0,0.1204796954989833,0.03143961425,1311,84092.0234375
0.302,16.77,0.2707596719264984,36.0,71.0,0.1250444984041651,0.031821144875,1311,83670.703125
0.0,18.47,0.3174653351306915,18.0,56.0,0.1272296472010337,0.03449185925,1311,84021.5703125
0.334,18.47,0.3174653351306915,18.0,56.0,0.1272296472010337,0.03449185925,1311,84021.5703125
0.363,17.35,0.304899662733078,15.0,56.0,0.1258179098368109,0.034873389875,1311,84042.765625
0.221,17.35,0.304899662733078,15.0,56.0,0.1258179098368109,0.034873389875,1311,84042.765625
0.172,18.19,0.2998971045017242,14.0,47.0,0.1206499263643654,0.0356364511249999,1311,84127.5078125
0.482,18.19,0.2998971045017242,14.0,47.0,0.1206499263643654,0.0356364511249999,1311,84127.5078125
0.097,20.47,0.2913050949573517,14.0,35.0,0.140361994505025,0.036399512375,1311,83907.15625
0.304,34.11,0.2873135507106781,114.0,124.0,0.1297138631344733,0.0752155475,1311,83864.72265625
0.228,34.11,0.2873135507106781,114.0,124.0,0.1297138631344733,0.0752155475,1311,83864.72265625
0.557,32.05,0.245677575469017,128.0,161.0,0.132687732577368,0.07589466775,1311,83713.265625
0.49,32.05,0.245677575469017,128.0,161.0,0.132687732577368,0.07589466775,1311,83713.265625
0.657,35.79,0.2061517387628555,133.0,173.0,0.1319114667487199,0.076573788,1311,83721.4375
0.894,35.79,0.2061517387628555,133.0,173.0,0.1319114667487199,0.076573788,1311,83721.4375
1.577,29.31,0.1787866801023483,95.0,170.0,0.1312137673276657,0.07725290825,1311,83836.35546875
1.428,29.31,0.1787866801023483,95.0,170.0,0.1312137673276657,0.07725290825,1311,83836.35546875
0.781,34.63,0.1858610361814499,99.0,155.0,0.1332580503686861,0.0779320285,1311,83846.22265625
0.803,34.63,0.1858610361814499,99.0,155.0,0.1332580503686861,0.0779320285,1311,83846.22265625
1.481,30.65,0.1814201176166534,78.0,164.0,0.1339850723742396,0.07861114875,1311,84023.609375
0.454,33.29,0.3470815420150757,54.0,83.0,0.1298069208860252,0.0847909375,1311,83950.85546875
0.671,34.75,0.3552663624286651,66.0,113.0,0.1300300359725402,0.0903593125,1311,83697.56640625
0.683,34.75,0.3552663624286651,66.0,113.0,0.1300300359725402,0.0903593125,1311,83697.56640625
0.606,34.47,0.3665627539157867,58.0,94.0,0.132495030760662,0.0909598525,1311,83567.12890625
0.562,29.19,0.3828800022602081,55.0,93.0,0.1319877207278647,0.0912220675,1311,83633.26171875
0.397,34.79,0.3659597039222717,54.0,107.0,0.1331948033015954,0.09126577,1311,83478.4140625
0.36,33.79,0.4230028092861175,31.0,53.0,0.1274832748756039,0.0911494195,1311,83456.6015625
0.216,33.15,0.4120870232582092,21.0,45.0,0.126234227365535,0.09076111075,1311,83360.421875
0.086,36.65,0.4046313762664795,26.0,57.0,0.1233341350813967,0.090722279875,1311,83481.87109375
0.305,33.61,0.394556313753128,15.0,62.0,0.1276203385685707,0.090644618125,1311,83518.98828125
0.021,35.67,0.4030593037605285,26.0,66.0,0.1250182688236651,0.090592843625,1311,83529.046875
0.349,35.67,0.4030593037605285,26.0,66.0,0.1250182688236651,0.090592843625,1311,83529.046875
0.074,37.03,0.4027008414268493,23.0,47.0,0.1254601256135048,0.08994877978125,1311,83966.796875
0.282,35.27,0.3957882225513458,20.0,51.0,0.1247563660144223,0.0867931786875,1311,84097.83984375
0.245,19.43,0.3255299031734466,43.0,139.0,0.1074209138750909,0.0303931745,1311,84125.0390625
0.224,19.43,0.3255299031734466,43.0,139.0,0.1074209138750909,0.0303931745,1311,84125.0390625
0.153,21.27,0.3101131319999695,46.0,119.0,0.1094330027699348,0.029909263625,1311,84096.80859375
0.134,21.27,0.3101131319999695,46.0,119.0,0.1094330027699348,0.029909263625,1311,84096.80859375
0.218,21.13,0.3134036362171173,47.0,122.0,0.101599209010558,0.02942535275,1311,84102.3515625
0.172,21.13,0.3134036362171173,47.0,122.0,0.101599209010558,0.02942535275,1311,84102.3515625
0.206,21.17,0.320555180311203,41.0,127.0,0.1094410941005116,0.028941441875,1311,84109.265625
0.201,21.17,0.320555180311203,41.0,127.0,0.1094410941005116,0.028941441875,1311,84109.265625
0.245,20.47,0.3014142215251922,40.0,116.0,0.1089360950450681,0.028457531,1311,84280.90625
0.202,20.47,0.3014142215251922,40.0,116.0,0.1089360950450681,0.028457531,1311,84280.90625
0.238,20.37,0.3323093950748443,45.0,127.0,0.1135648190974708,0.02748970925,1311,83934.9765625
0.21,20.37,0.3323093950748443,45.0,127.0,0.1135648190974708,0.02748970925,1311,83934.9765625
0.279,19.75,0.3471290171146393,47.0,125.0,0.1098561435937026,0.027005798375,1311,84086.8671875
0.236,19.75,0.3471290171146393,47.0,125.0,0.1098561435937026,0.027005798375,1311,84086.8671875
0.193,20.07,0.3287652134895324,48.0,127.0,0.1106811463832387,0.0265218875,1311,84065.640625
0.143,20.07,0.3287652134895324,48.0,127.0,0.1106811463832387,0.0265218875,1311,84065.640625
0.26,20.25,0.3308296799659729,51.0,131.0,0.1089369729160753,0.026037976625,1311,84103.48046875
0.303,20.25,0.3308296799659729,51.0,131.0,0.1089369729160753,0.026037976625,1311,84103.48046875
0.201,19.49,0.3293937146663666,65.0,140.0,0.1066948994994044,0.025070154875,1311,83983.83984375
0.183,19.49,0.3293937146663666,65.0,140.0,0.1066948994994044,0.025070154875,1311,83983.83984375
0.291,18.99,0.3178115785121918,58.0,155.0,0.1091863325149303,0.024586244,1311,84015.10546875
0.168,18.99,0.3178115785121918,58.0,155.0,0.1091863325149303,0.024586244,1311,84015.10546875
0.226,19.65,0.3421333134174347,59.0,154.0,0.1078696297987405,0.024660881,1311,84000.1875
0.271,19.65,0.3421333134174347,59.0,154.0,0.1078696297987405,0.024660881,1311,84000.1875
0.444,19.33,0.3609622120857239,58.0,154.0,0.1110774651169652,0.024735518,1311,83909.69140625
0.492,19.33,0.3609622120857239,58.0,154.0,0.1110774651169652,0.024735518,1311,83909.69140625
0.677,18.77,0.3743861019611358,60.0,156.0,0.1115451249110773,0.024884792,1311,84105.80859375
0.384,18.57,0.3698365688323974,48.0,138.0,0.1128105506055861,0.025034066,1311,84041.3515625
0.397,18.05,0.3592211604118347,51.0,129.0,0.1120871901511273,0.025108703,1311,83938.03125
0.449,18.05,0.3592211604118347,51.0,129.0,0.1120871901511273,0.025108703,1311,83938.03125
0.336,18.71,0.3502962589263916,52.0,140.0,0.1133975819867428,0.02518334,1311,83951.75
0.239,18.71,0.3502962589263916,52.0,140.0,0.1133975819867428,0.02518334,1311,83951.75
0.527,17.33,0.3563048541545868,58.0,145.0,0.1145508588152839,0.025407251,1311,84018.1796875
0.3,18.03,0.3583894073963165,52.0,131.0,0.1205260341483891,0.025556525,1311,84212.02734375
0.19,18.03,0.3583894073963165,52.0,131.0,0.1205260341483891,0.025556525,1311,84212.02734375
0.254,16.79,0.3575444221496582,51.0,135.0,0.1178133189677693,0.025631162,1311,83949.04296875
0.148,16.79,0.3575444221496582,51.0,135.0,0.1178133189677693,0.025631162,1311,83949.04296875
0.256,17.03,0.3627084493637085,62.0,137.0,0.1193254643640041,0.025705799,1311,83994.2265625
0.228,17.03,0.3627084493637085,62.0,137.0,0.1193254643640041,0.025705799,1311,83994.2265625
0.582,15.87,0.3525775969028473,61.0,159.0,0.1174135471875357,0.025780436,1311,84221.16015625
0.777,15.87,0.3525775969028473,61.0,159.0,0.1174135471875357,0.025780436,1311,84221.16015625
0.56,15.99,0.3672854006290436,43.0,133.0,0.1152212098240825,0.02394459975,1311,84437.6484375
0.679,15.99,0.3672854006290436,43.0,133.0,0.1152212098240825,0.02394459975,1311,84437.6484375
0.324,16.17,0.3681322336196899,63.0,115.0,0.1270118240926555,0.02321026525,1311,84533.3125
0.279,16.17,0.3681322336196899,63.0,115.0,0.1270118240926555,0.02321026525,1311,84533.3125
0.204,17.57,0.3494506478309631,53.0,142.0,0.1190498396753338,0.02247593075,1311,84501.859375
0.164,17.57,0.3494506478309631,53.0,142.0,0.1190498396753338,0.02247593075,1311,84501.859375
0.228,17.61,0.3407259583473205,51.0,130.0,0.1179502829909716,0.0221087635,1311,84321.56640625
0.164,17.61,0.3407259583473205,51.0,130.0,0.1179502829909716,0.0221087635,1311,84321.56640625
0.218,18.33,0.3435221910476684,63.0,125.0,0.1147282198071453,0.02174159625,1311,84442.3046875
0.134,18.33,0.3435221910476684,63.0,125.0,0.1147282198071453,0.02174159625,1311,84442.3046875
0.301,18.01,0.3326205313205719,59.0,137.0,0.1137745529413096,0.021374429,1311,84253.86328125
0.244,18.01,0.3326205313205719,59.0,137.0,0.1137745529413096,0.021374429,1311,84253.86328125
0.227,18.69,0.3330309987068176,50.0,134.0,0.1130197420716259,0.0206400945,1311,83846.78125
0.271,18.69,0.3330309987068176,50.0,134.0,0.1130197420716259,0.0206400945,1311,83846.78125
0.195,18.37,0.3440607190132141,49.0,109.0,0.1125269791977387,0.01990576,1311,83872.8828125
0.074,18.37,0.3440607190132141,49.0,109.0,0.1125269791977387,0.01990576,1311,83872.8828125
0.295,17.69,0.3414787948131561,57.0,124.0,0.1126847079814479,0.02126665075,1311,83750.51171875
0.33,17.69,0.3414787948131561,57.0,124.0,0.1126847079814479,0.02126665075,1311,83750.51171875
0.54,17.11,0.3627308011054992,56.0,150.0,0.1162203699350227,0.02398843225,1311,83919.88671875
0.462,17.11,0.3627308011054992,56.0,150.0,0.1162203699350227,0.02398843225,1311,83919.88671875
0.648,15.27,0.3481562435626983,62.0,145.0,0.1162150427699062,0.02671021375,1311,84220.10546875
0.273,18.39,0.3382548093795776,58.0,134.0,0.1204902529717694,0.02943199525,1311,84134.98046875
0.061,18.39,0.3382548093795776,58.0,134.0,0.1204902529717694,0.02943199525,1311,84134.98046875
0.235,18.33,0.322332352399826,53.0,128.0,0.1186710521579183,0.030792886,1311,84125.6796875
0.041,18.33,0.322332352399826,53.0,128.0,0.1186710521579183,0.030792886,1311,84125.6796875
0.17,19.09,0.3007517158985138,41.0,123.0,0.1167585030198899,0.03215377675,1311,84106.80859375
